checkpoint,max_score,mean_score,top_head_layer,top_head_idx,scores_json
0M_random,0.024243880063295364,0.023040281608700752,2,9,"[[0.02195099927484989, 0.02303442358970642, 0.023032652214169502, 0.0223589725792408, 0.024209707975387573, 0.023858221247792244, 0.02200252003967762, 0.022615376859903336, 0.02292838878929615, 0.022707942873239517, 0.022304004058241844, 0.022464903071522713], [0.02205078862607479, 0.02279573120176792, 0.023862043395638466, 0.02377704530954361, 0.022677194327116013, 0.023395683616399765, 0.023036999627947807, 0.023641444742679596, 0.02306496538221836, 0.02333386056125164, 0.023437658324837685, 0.023330699652433395], [0.022766483947634697, 0.02317580208182335, 0.023784592747688293, 0.02345590852200985, 0.0226905420422554, 0.023167353123426437, 0.023858604952692986, 0.023034967482089996, 0.02215847745537758, 0.024243880063295364, 0.02256201207637787, 0.023111063987016678], [0.02286117523908615, 0.02264685183763504, 0.02294701151549816, 0.023765526711940765, 0.023436637595295906, 0.022847261279821396, 0.0223808865994215, 0.023247478529810905, 0.024008728563785553, 0.0238699559122324, 0.023530729115009308, 0.022824907675385475], [0.023740023374557495, 0.02299690805375576, 0.02340536192059517, 0.0232353787869215, 0.023330314084887505, 0.02269388921558857, 0.022764703258872032, 0.02319640852510929, 0.023331984877586365, 0.02288738079369068, 0.023073650896549225, 0.022453192621469498], [0.023823551833629608, 0.022463783621788025, 0.023178648203611374, 0.02281087078154087, 0.023309145122766495, 0.022023892030119896, 0.022277288138866425, 0.02253582887351513, 0.02338782511651516, 0.023315582424402237, 0.023259639739990234, 0.022886116057634354], [0.022884778678417206, 0.022987408563494682, 0.023031437769532204, 0.02263529598712921, 0.023686671629548073, 0.022780919447541237, 0.022135503590106964, 0.022887729108333588, 0.022971060127019882, 0.023671001195907593, 0.022885829210281372, 0.02284449338912964], [0.02284165471792221, 0.02281780354678631, 0.02368556521832943, 0.02254149131476879, 0.02275063842535019, 0.023042839020490646, 0.02260938473045826, 0.023416653275489807, 0.023492060601711273, 0.02314709685742855, 0.02317243069410324, 0.022770579904317856], [0.022926583886146545, 0.023485606536269188, 0.023060666397213936, 0.022538023069500923, 0.022532319650053978, 0.023559188470244408, 0.022274356335401535, 0.022587480023503304, 0.02317497506737709, 0.022824354469776154, 0.023249808698892593, 0.02232143096625805], [0.02372448891401291, 0.023507822304964066, 0.02399672381579876, 0.02385541796684265, 0.022424550727009773, 0.02351987734436989, 0.023396393284201622, 0.02307826653122902, 0.023137511685490608, 0.022599024698138237, 0.0224156454205513, 0.023006996139883995], [0.022699421271681786, 0.023196477442979813, 0.023335879668593407, 0.02234882302582264, 0.02268652804195881, 0.023128829896450043, 0.02328442595899105, 0.022647971287369728, 0.023615239188075066, 0.023885689675807953, 0.022789711132645607, 0.022925181314349174], [0.023027606308460236, 0.023181315511465073, 0.022928060963749886, 0.022762345150113106, 0.023462221026420593, 0.023234274238348007, 0.02312147244811058, 0.022542517632246017, 0.022689322009682655, 0.023276975378394127, 0.022985471412539482, 0.022526392713189125]]"
1M,0.024296332150697708,0.023003268986940384,1,11,"[[0.021849296987056732, 0.023259645327925682, 0.023105556145310402, 0.02239912375807762, 0.02261321432888508, 0.02412797138094902, 0.021489838138222694, 0.022874552756547928, 0.022394482046365738, 0.02369113452732563, 0.022424718365073204, 0.02369890920817852], [0.02326009050011635, 0.02253507636487484, 0.022972719743847847, 0.02258368395268917, 0.023902390152215958, 0.023394780233502388, 0.022877709940075874, 0.023359151557087898, 0.022069931030273438, 0.022531593218445778, 0.022597575560212135, 0.024296332150697708], [0.023652853444218636, 0.02354249358177185, 0.023559555411338806, 0.023161528632044792, 0.022405235096812248, 0.023599689826369286, 0.0224906112998724, 0.023054499179124832, 0.022212473675608635, 0.02411154843866825, 0.022717634215950966, 0.023064933717250824], [0.02251417562365532, 0.023000581189990044, 0.02281465381383896, 0.023206284269690514, 0.0220173429697752, 0.023256609216332436, 0.022454015910625458, 0.023029755800962448, 0.022662295028567314, 0.022739876061677933, 0.022993501275777817, 0.022632703185081482], [0.02255915477871895, 0.022879477590322495, 0.022887885570526123, 0.022477732971310616, 0.02281210571527481, 0.022196760401129723, 0.02319663017988205, 0.023567192256450653, 0.022085407748818398, 0.023069247603416443, 0.022729644551873207, 0.02281852439045906], [0.023416008800268173, 0.02297743409872055, 0.023169463500380516, 0.022837724536657333, 0.02268141135573387, 0.023244105279445648, 0.023289058357477188, 0.02247750200331211, 0.02241620048880577, 0.023292122408747673, 0.02319708652794361, 0.022483672946691513], [0.022697558626532555, 0.023557070642709732, 0.022619176656007767, 0.02312028594315052, 0.02316940575838089, 0.02302408590912819, 0.023318052291870117, 0.023219455033540726, 0.023805592209100723, 0.022724943235516548, 0.02341894432902336, 0.022957194596529007], [0.02295425720512867, 0.02343815006315708, 0.02308458834886551, 0.02311835251748562, 0.023065591230988503, 0.023111654445528984, 0.023117927834391594, 0.023513933643698692, 0.02283969521522522, 0.022926006466150284, 0.022644687443971634, 0.022797441110014915], [0.02331336960196495, 0.0229188222438097, 0.02310410514473915, 0.022960107773542404, 0.023278582841157913, 0.022951938211917877, 0.022910108789801598, 0.02329128421843052, 0.023269565775990486, 0.022751372307538986, 0.022956769913434982, 0.02296198345720768], [0.022651782259345055, 0.023335173726081848, 0.02290887013077736, 0.02268279530107975, 0.022617001086473465, 0.023060468956828117, 0.023108236491680145, 0.023002836853265762, 0.02306392230093479, 0.023300088942050934, 0.02357015386223793, 0.023160060867667198], [0.023107342422008514, 0.02317970059812069, 0.023566914722323418, 0.023136382922530174, 0.023158619180321693, 0.02313465066254139, 0.023098260164260864, 0.023137595504522324, 0.022930389270186424, 0.023042716085910797, 0.023238975554704666, 0.023255888372659683], [0.022823238745331764, 0.0229452233761549, 0.02305588498711586, 0.02302904799580574, 0.02285132370889187, 0.0231680516153574, 0.02345660701394081, 0.022810518741607666, 0.023139404132962227, 0.02329164743423462, 0.023318689316511154, 0.023254305124282837]]"
5M,0.02423589490354061,0.02307349257171154,8,9,"[[0.021992793306708336, 0.02348168008029461, 0.023066429421305656, 0.02248852513730526, 0.022411338984966278, 0.02393290214240551, 0.021688906475901604, 0.022401677444577217, 0.022172775119543076, 0.023952769115567207, 0.0219802875071764, 0.023437639698386192], [0.022819392383098602, 0.02252073399722576, 0.022762630134820938, 0.02239496447145939, 0.023216061294078827, 0.022176576778292656, 0.022788958624005318, 0.021384576335549355, 0.022772924974560738, 0.022641412913799286, 0.022956401109695435, 0.02361997961997986], [0.022940056398510933, 0.023377500474452972, 0.022967208176851273, 0.023137355223298073, 0.022924359887838364, 0.022517148405313492, 0.023238269612193108, 0.02288537658751011, 0.022965120151638985, 0.022784624248743057, 0.023129822686314583, 0.023004837334156036], [0.02282833680510521, 0.022883310914039612, 0.02328822948038578, 0.023375235497951508, 0.02281014807522297, 0.02274174615740776, 0.02319776639342308, 0.022995702922344208, 0.023076072335243225, 0.02345372922718525, 0.02344549261033535, 0.02314279042184353], [0.02303393743932247, 0.02280616946518421, 0.023262374103069305, 0.0235130675137043, 0.023282751441001892, 0.02292221412062645, 0.022829752415418625, 0.023354457691311836, 0.023054389283061028, 0.023045511916279793, 0.023053037002682686, 0.023275405168533325], [0.023372866213321686, 0.022911429405212402, 0.022819185629487038, 0.02310890145599842, 0.022904837504029274, 0.023185741156339645, 0.023238709196448326, 0.023502292111516, 0.023082880303263664, 0.023241793736815453, 0.023298434913158417, 0.023324090987443924], [0.02327188104391098, 0.023531200364232063, 0.02307812310755253, 0.023424267768859863, 0.023041192442178726, 0.023258138447999954, 0.023259630426764488, 0.023715460672974586, 0.02352181449532509, 0.023064743727445602, 0.023362403735518456, 0.023031895980238914], [0.023351095616817474, 0.0232443455606699, 0.02297634817659855, 0.022931857034564018, 0.02336352877318859, 0.023245394229888916, 0.023183032870292664, 0.02321939915418625, 0.022955667227506638, 0.022895218804478645, 0.023102611303329468, 0.023083887994289398], [0.0228586308658123, 0.02300652302801609, 0.02328214794397354, 0.023096587508916855, 0.02312423102557659, 0.023128878325223923, 0.023128163069486618, 0.02306809276342392, 0.023001879453659058, 0.02423589490354061, 0.023730285465717316, 0.023850545287132263], [0.023119688034057617, 0.023113911971449852, 0.02339191362261772, 0.02317066304385662, 0.022984452545642853, 0.023251645267009735, 0.0227402001619339, 0.02305665984749794, 0.02291961945593357, 0.023264778777956963, 0.022784894332289696, 0.0230144914239645], [0.023218536749482155, 0.02322792075574398, 0.02324526570737362, 0.02338101528584957, 0.02372833527624607, 0.023145446553826332, 0.02308397926390171, 0.023202335461974144, 0.023161252960562706, 0.022995492443442345, 0.023086421191692352, 0.022987697273492813], [0.02278408221900463, 0.023755080997943878, 0.023053128272294998, 0.023145830258727074, 0.0227937214076519, 0.022941045463085175, 0.022906480357050896, 0.0230941791087389, 0.023073861375451088, 0.023281462490558624, 0.023111451417207718, 0.02314443141222]]"
10M,0.024532198905944824,0.023003961890935898,8,9,"[[0.021604634821414948, 0.023538297042250633, 0.02359599620103836, 0.022630691528320312, 0.022539570927619934, 0.023774169385433197, 0.02145371399819851, 0.022842060774564743, 0.02255525439977646, 0.0235002338886261, 0.022377682849764824, 0.02377011813223362], [0.023234261199831963, 0.023215148597955704, 0.02351202256977558, 0.02298792637884617, 0.02314932271838188, 0.022827867418527603, 0.023600129410624504, 0.023465512320399284, 0.022911114618182182, 0.0227369237691164, 0.02267901413142681, 0.02315237931907177], [0.02294519916176796, 0.023306071758270264, 0.023230085149407387, 0.022876828908920288, 0.022850070148706436, 0.02328878454864025, 0.022978534922003746, 0.02299458160996437, 0.02288071997463703, 0.023501679301261902, 0.023379327729344368, 0.02297632209956646], [0.02286049909889698, 0.023057321086525917, 0.023552609607577324, 0.023143036291003227, 0.02300580032169819, 0.02311124838888645, 0.02299240417778492, 0.022922590374946594, 0.02289644256234169, 0.023235609754920006, 0.023022016510367393, 0.022159015759825706], [0.023375898599624634, 0.02387997880578041, 0.02328152395784855, 0.023215973749756813, 0.02282540686428547, 0.02324548363685608, 0.02275804430246353, 0.02292337641119957, 0.022996678948402405, 0.02328205294907093, 0.02282453142106533, 0.023041704669594765], [0.02272799238562584, 0.022684788331389427, 0.02295949123799801, 0.02289469540119171, 0.02322833612561226, 0.023013537749648094, 0.022906174883246422, 0.022926360368728638, 0.023203974589705467, 0.022921934723854065, 0.023130876943469048, 0.023336520418524742], [0.02266976237297058, 0.022307470440864563, 0.02287345938384533, 0.02349541150033474, 0.023090360686182976, 0.022873522713780403, 0.02297556959092617, 0.02295099012553692, 0.022367993369698524, 0.02298465557396412, 0.022505858913064003, 0.023122983053326607], [0.022878360003232956, 0.023301012814044952, 0.023473110049962997, 0.022424647584557533, 0.022862164303660393, 0.023096665740013123, 0.022806787863373756, 0.02345801331102848, 0.022942908108234406, 0.022803323343396187, 0.02294459566473961, 0.023303985595703125], [0.023106757551431656, 0.02286057360470295, 0.022331608459353447, 0.023137426003813744, 0.023056816309690475, 0.022800985723733902, 0.023051118478178978, 0.022833194583654404, 0.02288808301091194, 0.024532198905944824, 0.02264522947371006, 0.022291133180260658], [0.0229505468159914, 0.02260151132941246, 0.023582279682159424, 0.022702066227793694, 0.023202812299132347, 0.022472862154245377, 0.023126883432269096, 0.02309286780655384, 0.02277258038520813, 0.023095158860087395, 0.023064346984028816, 0.02302677370607853], [0.023017674684524536, 0.022598259150981903, 0.023198582231998444, 0.022976819425821304, 0.022915607318282127, 0.023218167945742607, 0.02337856963276863, 0.023752788081765175, 0.023308631032705307, 0.023146595805883408, 0.023083383217453957, 0.023221375420689583], [0.02306138351559639, 0.02264835499227047, 0.023042326793074608, 0.02262008748948574, 0.023005254566669464, 0.023251892998814583, 0.022319722920656204, 0.023290621116757393, 0.02257075533270836, 0.022398175671696663, 0.023236162960529327, 0.02316357009112835]]"
20M,0.025671441107988358,0.02281908504664898,7,4,"[[0.021862532943487167, 0.022226877510547638, 0.021906962618231773, 0.022381728515028954, 0.02339777909219265, 0.023920603096485138, 0.02057180367410183, 0.022157292813062668, 0.023092931136488914, 0.02182880975306034, 0.021758953109383583, 0.02358205057680607], [0.02274250239133835, 0.02271377108991146, 0.02430615946650505, 0.023943880572915077, 0.02368101477622986, 0.022060807794332504, 0.022809680551290512, 0.01795262284576893, 0.02336137928068638, 0.022605329751968384, 0.02197611704468727, 0.024274030700325966], [0.02180391177535057, 0.022736316546797752, 0.0236564502120018, 0.021789422258734703, 0.022326147183775902, 0.022980786859989166, 0.02283107116818428, 0.022352073341608047, 0.0226797703653574, 0.023713286966085434, 0.02256355993449688, 0.021921401843428612], [0.022461174055933952, 0.024376749992370605, 0.02377324551343918, 0.023494496941566467, 0.02396938018500805, 0.023098355159163475, 0.023784048855304718, 0.023938680067658424, 0.02410426177084446, 0.024160992354154587, 0.023392941802740097, 0.023734448477625847], [0.023003915324807167, 0.024085527285933495, 0.02299671806395054, 0.02404605783522129, 0.023572292178869247, 0.0235638115555048, 0.022907786071300507, 0.024849919602274895, 0.02313670888543129, 0.023780740797519684, 0.024385422468185425, 0.024971647188067436], [0.022636663168668747, 0.024651315063238144, 0.023866156116127968, 0.024450315162539482, 0.023178908973932266, 0.02361530438065529, 0.02270500920712948, 0.02463148534297943, 0.024495717138051987, 0.023476120084524155, 0.023196540772914886, 0.023132411763072014], [0.022942500188946724, 0.023178497329354286, 0.0255507193505764, 0.02178993448615074, 0.02165277488529682, 0.02222735993564129, 0.021744782105088234, 0.019137214869260788, 0.023247549310326576, 0.023804819211363792, 0.023986106738448143, 0.02252977341413498], [0.023531785234808922, 0.021522775292396545, 0.022572215646505356, 0.025057874619960785, 0.025671441107988358, 0.02102055586874485, 0.025550924241542816, 0.022917557507753372, 0.02310638129711151, 0.02422529086470604, 0.022643396630883217, 0.024591801688075066], [0.022951321676373482, 0.022594982758164406, 0.018975913524627686, 0.02481788583099842, 0.018431013450026512, 0.019277596846222878, 0.023188088089227676, 0.02218233048915863, 0.020773375406861305, 0.024688776582479477, 0.02341650053858757, 0.018299786373972893], [0.02304798550903797, 0.02318793721497059, 0.022787485271692276, 0.019133087247610092, 0.022669047117233276, 0.019560620188713074, 0.023435676470398903, 0.020012278109788895, 0.019678743556141853, 0.023780690506100655, 0.02326768822968006, 0.021582698449492455], [0.023063959553837776, 0.02224448323249817, 0.022925646975636482, 0.02212226390838623, 0.01880086027085781, 0.02356576919555664, 0.02226492203772068, 0.023815404623746872, 0.021082112565636635, 0.023398758843541145, 0.022938596084713936, 0.023002950474619865], [0.023107636719942093, 0.025103233754634857, 0.021441470831632614, 0.022807413712143898, 0.024082280695438385, 0.021546494215726852, 0.023623839020729065, 0.021264517679810524, 0.02197035774588585, 0.021253930404782295, 0.023145804181694984, 0.02533484622836113]]"
30M,0.02661518007516861,0.020488733425736427,3,0,"[[0.018353106454014778, 0.01940920762717724, 0.014009286649525166, 0.019302072003483772, 0.02000320516526699, 0.01494750939309597, 0.01929493248462677, 0.01845407485961914, 0.015801748260855675, 0.019531648606061935, 0.018689757212996483, 0.01788475178182125], [0.01866104267537594, 0.017659157514572144, 0.01973314769566059, 0.020047113299369812, 0.015904689207673073, 0.015922898426651955, 0.020106440410017967, 0.011819380335509777, 0.016282612457871437, 0.01601984351873398, 0.019192039966583252, 0.0235850028693676], [0.016631603240966797, 0.01816077157855034, 0.02207457460463047, 0.015608224086463451, 0.016189051792025566, 0.02168296091258526, 0.01882343366742134, 0.01646549627184868, 0.020360294729471207, 0.020192641764879227, 0.021537266671657562, 0.01358378678560257], [0.02661518007516861, 0.0210287943482399, 0.02138415165245533, 0.022550951689481735, 0.022421807050704956, 0.024507975205779076, 0.017791131511330605, 0.02236255072057247, 0.024819787591695786, 0.01780696026980877, 0.021465016528964043, 0.021768048405647278], [0.02147819474339485, 0.01978878863155842, 0.022522209212183952, 0.01959514431655407, 0.01901266910135746, 0.02067589946091175, 0.02529686503112316, 0.0209338515996933, 0.023265788331627846, 0.025001725181937218, 0.019908905029296875, 0.02322174608707428], [0.023907210677862167, 0.022893300279974937, 0.023188535124063492, 0.0203783567994833, 0.020169787108898163, 0.017241299152374268, 0.020397407934069633, 0.02073625847697258, 0.021819129586219788, 0.015639647841453552, 0.019105233252048492, 0.021107884123921394], [0.016843050718307495, 0.02234567143023014, 0.0223980899900198, 0.020658748224377632, 0.017909904941916466, 0.022346243262290955, 0.02155040018260479, 0.017834963276982307, 0.020980149507522583, 0.02346685715019703, 0.015918701887130737, 0.018551701679825783], [0.021712234243750572, 0.019050095230340958, 0.023624923080205917, 0.0216332096606493, 0.024242769926786423, 0.025055518373847008, 0.02373461425304413, 0.017751166597008705, 0.016125747933983803, 0.02164970524609089, 0.023298155516386032, 0.023075727745890617], [0.022197300568223, 0.022515663877129555, 0.01782185025513172, 0.024150190874934196, 0.021258912980556488, 0.016482645645737648, 0.023197589442133904, 0.018293002620339394, 0.015368591994047165, 0.01692100800573826, 0.023365478962659836, 0.0192768182605505], [0.02338312566280365, 0.022497452795505524, 0.021307077258825302, 0.021632080897688866, 0.014867456629872322, 0.01808745600283146, 0.01930580660700798, 0.018593592569231987, 0.019784871488809586, 0.024570662528276443, 0.02356456033885479, 0.01902088336646557], [0.022883573547005653, 0.01877480000257492, 0.022195808589458466, 0.02275056578218937, 0.01810445263981819, 0.023344162851572037, 0.02367117814719677, 0.022000309079885483, 0.022949950769543648, 0.02190338633954525, 0.022379184141755104, 0.021182190626859665], [0.022855622693896294, 0.02394835650920868, 0.023316865786910057, 0.02278638631105423, 0.025138892233371735, 0.02164069563150406, 0.021505791693925858, 0.023623133078217506, 0.022201262414455414, 0.022409936413168907, 0.02420862577855587, 0.021647391840815544]]"
40M,0.02670830301940441,0.01951090432703495,3,0,"[[0.018600251525640488, 0.019796272739768028, 0.0113738514482975, 0.019394682720303535, 0.018989887088537216, 0.013833627104759216, 0.01866435445845127, 0.019344914704561234, 0.011977124959230423, 0.019682005047798157, 0.01807345822453499, 0.016706379130482674], [0.019869837909936905, 0.016552647575736046, 0.019651899114251137, 0.019380496814846992, 0.017113568261265755, 0.02124783955514431, 0.01916908472776413, 0.014491218142211437, 0.01583951525390148, 0.01926947943866253, 0.0169083159416914, 0.02104908600449562], [0.01655622199177742, 0.013443035073578358, 0.021958118304610252, 0.01451658271253109, 0.014877927489578724, 0.020437344908714294, 0.015353365801274776, 0.012898813001811504, 0.020519768819212914, 0.01751624047756195, 0.01974932663142681, 0.015422781929373741], [0.02670830301940441, 0.021671582013368607, 0.017122680321335793, 0.02170659601688385, 0.022083237767219543, 0.02323371358215809, 0.017719503492116928, 0.0220715943723917, 0.014810263179242611, 0.012637182138860226, 0.022403042763471603, 0.019594887271523476], [0.020810842514038086, 0.020718276500701904, 0.01937168836593628, 0.016346154734492302, 0.018651040270924568, 0.018698180094361305, 0.024853670969605446, 0.020938975736498833, 0.02114509791135788, 0.024139907211065292, 0.017347145825624466, 0.021269183605909348], [0.01809888333082199, 0.024418292567133904, 0.022739622741937637, 0.02043011225759983, 0.021552152931690216, 0.013813519850373268, 0.015770655125379562, 0.021346354857087135, 0.016761163249611855, 0.014104994013905525, 0.018125955015420914, 0.020970379933714867], [0.01686810329556465, 0.020276712253689766, 0.021637847647070885, 0.02386181615293026, 0.013809207826852798, 0.02195652388036251, 0.020545484498143196, 0.014880684204399586, 0.01955534517765045, 0.022775648161768913, 0.013603594154119492, 0.01280355267226696], [0.021485209465026855, 0.01573418453335762, 0.019839512184262276, 0.023452023044228554, 0.021996844559907913, 0.021043842658400536, 0.023743433877825737, 0.018362654373049736, 0.015646323561668396, 0.02135724015533924, 0.02285292185842991, 0.021776555106043816], [0.02582033909857273, 0.020748181268572807, 0.018641306087374687, 0.025088295340538025, 0.024236153811216354, 0.01637551374733448, 0.024368271231651306, 0.016745908185839653, 0.012713438831269741, 0.01780926249921322, 0.014279892668128014, 0.015307672321796417], [0.02451934851706028, 0.023665806278586388, 0.018248872831463814, 0.016143206506967545, 0.0159870907664299, 0.014038085006177425, 0.024973832070827484, 0.018136469647288322, 0.0162710789591074, 0.024252908304333687, 0.025432581081986427, 0.012974124401807785], [0.023080652579665184, 0.016880150884389877, 0.024276524782180786, 0.022974606603384018, 0.014145346358418465, 0.021468080580234528, 0.024075180292129517, 0.02045985870063305, 0.021640580147504807, 0.024696839973330498, 0.025098124518990517, 0.017518751323223114], [0.025492727756500244, 0.02254517376422882, 0.02072921395301819, 0.022365979850292206, 0.02586294710636139, 0.0240261759608984, 0.022086260840296745, 0.022867074236273766, 0.0181752797216177, 0.021293887868523598, 0.025141185149550438, 0.02161252684891224]]"
50M,0.030318329110741615,0.01772325113415718,8,0,"[[0.01969657465815544, 0.019513148814439774, 0.01139940693974495, 0.02082417719066143, 0.019899608567357063, 0.015417775139212608, 0.019597718492150307, 0.019364099949598312, 0.010810618288815022, 0.0198728796094656, 0.0181664377450943, 0.015246273018419743], [0.01753155142068863, 0.017109261825680733, 0.0186210535466671, 0.019204111769795418, 0.017107738181948662, 0.022438878193497658, 0.017091428861021996, 0.012917598709464073, 0.018086692318320274, 0.01843610405921936, 0.016564026474952698, 0.021202661097049713], [0.009407690726220608, 0.009007502347230911, 0.019805794581770897, 0.01052586454898119, 0.011762517504394054, 0.02051820419728756, 0.011090110056102276, 0.008086102083325386, 0.019997743889689445, 0.01535014621913433, 0.018312571570277214, 0.011824926361441612], [0.02693483605980873, 0.021845456212759018, 0.009380234405398369, 0.021650951355695724, 0.022769423201680183, 0.023162120953202248, 0.016576658934354782, 0.022092724218964577, 0.008150927722454071, 0.007736298721283674, 0.01954403519630432, 0.013300655409693718], [0.02137179858982563, 0.020413698628544807, 0.013894228264689445, 0.010181315243244171, 0.012939807027578354, 0.013588410802185535, 0.023904234170913696, 0.018391797319054604, 0.020849360153079033, 0.02271268330514431, 0.013737340457737446, 0.016446255147457123], [0.013800171203911304, 0.024841373786330223, 0.020038306713104248, 0.014144032262265682, 0.02096504718065262, 0.005442032124847174, 0.01205412857234478, 0.020658904686570168, 0.009695648215711117, 0.009794062003493309, 0.0194861963391304, 0.020995289087295532], [0.0125742731615901, 0.016243919730186462, 0.018260430544614792, 0.01956159621477127, 0.011602070182561874, 0.024220949038863182, 0.016557183116674423, 0.008913385681807995, 0.020521976053714752, 0.021608494222164154, 0.007440609857439995, 0.007212407886981964], [0.02130402810871601, 0.009728222154080868, 0.015472262166440487, 0.020136402919888496, 0.0195541400462389, 0.020683297887444496, 0.02208523266017437, 0.018158327788114548, 0.01078787911683321, 0.02095215581357479, 0.02013443224132061, 0.02320243790745735], [0.030318329110741615, 0.0172563549131155, 0.01389922946691513, 0.026769142597913742, 0.023519834503531456, 0.006741691380739212, 0.024296561256051064, 0.014247087761759758, 0.005303265526890755, 0.010377253405749798, 0.013873618096113205, 0.010492302477359772], [0.02298619970679283, 0.02442369982600212, 0.013905053026974201, 0.013067846186459064, 0.01484816987067461, 0.009944749064743519, 0.02222275920212269, 0.014363981783390045, 0.011634787544608116, 0.025260714814066887, 0.025858446955680847, 0.013804254122078419], [0.02371370419859886, 0.01698070392012596, 0.02365906536579132, 0.023306231945753098, 0.0131277060136199, 0.01988910883665085, 0.023334840312600136, 0.020287582650780678, 0.02009451575577259, 0.02911550924181938, 0.025668513029813766, 0.017488092184066772], [0.027190309017896652, 0.021750282496213913, 0.02218400314450264, 0.02219557575881481, 0.023988967761397362, 0.023915110155940056, 0.02172243781387806, 0.02516837604343891, 0.018943745642900467, 0.023592479526996613, 0.024159139022231102, 0.019041121006011963]]"
60M,0.07068022340536118,0.020845960825681686,8,0,"[[0.018626878038048744, 0.01960054412484169, 0.011134100146591663, 0.019537247717380524, 0.019427170976996422, 0.015645302832126617, 0.020308442413806915, 0.019864462316036224, 0.010668710805475712, 0.020857548341155052, 0.01734195649623871, 0.01354657020419836], [0.018184194341301918, 0.017999475821852684, 0.02032630331814289, 0.020540112629532814, 0.01879981718957424, 0.023188598453998566, 0.017024504020810127, 0.01543959230184555, 0.018859488889575005, 0.023169662803411484, 0.017833877354860306, 0.02151256427168846], [0.010685324668884277, 0.008392803370952606, 0.02169853262603283, 0.011481480672955513, 0.013139770366251469, 0.020366676151752472, 0.009675586596131325, 0.00990777276456356, 0.0198273453861475, 0.016716735437512398, 0.017572462558746338, 0.013802014291286469], [0.026415660977363586, 0.030392654240131378, 0.008774260058999062, 0.022074256092309952, 0.023425525054335594, 0.022015728056430817, 0.016906099393963814, 0.02218809723854065, 0.009578396566212177, 0.009312509559094906, 0.021816035732626915, 0.015302877873182297], [0.019004037603735924, 0.02589103952050209, 0.01575157418847084, 0.011468252167105675, 0.014302591793239117, 0.01747027225792408, 0.030200116336345673, 0.018843363970518112, 0.020828744396567345, 0.02311771549284458, 0.014223353937268257, 0.015880361199378967], [0.016427984461188316, 0.03512091934680939, 0.022470364347100258, 0.014819948934018612, 0.023730942979454994, 0.010842650197446346, 0.01613696850836277, 0.021358679980039597, 0.013416529633104801, 0.012308615259826183, 0.024150056764483452, 0.02228724956512451], [0.014986155554652214, 0.02094000019133091, 0.024861253798007965, 0.02650441974401474, 0.015591584146022797, 0.024861637502908707, 0.02173769846558571, 0.01572784222662449, 0.02351183071732521, 0.022308392450213432, 0.013731309212744236, 0.014278645627200603], [0.022264782339334488, 0.014118941500782967, 0.017575275152921677, 0.029372556135058403, 0.02221597172319889, 0.01968195289373398, 0.039102617651224136, 0.024881338700652122, 0.018015680834650993, 0.02619941718876362, 0.02105225995182991, 0.020693965256214142], [0.07068022340536118, 0.032548967748880386, 0.023476822301745415, 0.04029636085033417, 0.02688504010438919, 0.01625458151102066, 0.030320648103952408, 0.017544591799378395, 0.009905831888318062, 0.01619766466319561, 0.020050235092639923, 0.01601334474980831], [0.024940330535173416, 0.025488784536719322, 0.016417663544416428, 0.01901485025882721, 0.016882849857211113, 0.013363432139158249, 0.026364024728536606, 0.020635325461626053, 0.01754339039325714, 0.024898258969187737, 0.042294807732105255, 0.021426048129796982], [0.026053637266159058, 0.019134841859340668, 0.0241447314620018, 0.024409225210547447, 0.018683910369873047, 0.02588297426700592, 0.026040751487016678, 0.03231452405452728, 0.025561979040503502, 0.03128145635128021, 0.025077413767576218, 0.019497008994221687], [0.03230797499418259, 0.02398502826690674, 0.02341596409678459, 0.027024248614907265, 0.026685267686843872, 0.025149967521429062, 0.021359579637646675, 0.02509935386478901, 0.020575765520334244, 0.025498270988464355, 0.025224508717656136, 0.02279241941869259]]"
